"","flag","year","species","clutch"
"912",NA,2022,"herg","3"
"913",NA,2022,"herg","3"
"914",NA,2022,"herg","1"
"915",NA,2022,"herg","3"
"916",NA,2022,"herg","3"
"917",NA,2022,"herg","3"
"918",NA,2022,"herg","2"
"919",NA,2022,"herg","3"
"920",NA,2022,"herg","2"
"921",NA,2022,"herg","3"
"922",NA,2022,"herg","3"
"923",NA,2022,"herg","3"
"924",NA,2022,"herg","3"
"925",NA,2022,"herg","3"
"926",NA,2022,"herg","2"
"927",NA,2022,"herg","3"
"928",NA,2022,"herg","3"
"929",NA,2022,"herg","3"
"930",NA,2022,"herg","2"
"931",NA,2022,"herg","3"
"932",NA,2022,"herg","3"
"933",NA,2022,"herg","2"
"934",NA,2022,"herg","3"
"935",NA,2022,"herg","3"
"936",NA,2022,"herg","3"
"937",NA,2022,"herg","3"
"938",NA,2022,"herg","2"
"939",NA,2022,"herg","3"
"940",NA,2022,"herg","3"
"941",NA,2022,"herg","3"
"942",NA,2022,"herg","3"
"943",NA,2022,"herg","3"
"944",NA,2022,"herg","1"
"945",NA,2022,"herg","3"
"946",NA,2022,"herg","3"
"947",NA,2022,"herg","3"
"948",NA,2022,"herg","3"
"949",NA,2022,"herg","2"
"950",NA,2022,"herg","3"
"951",NA,2022,"herg","3"
"952",NA,2022,"herg","2"
"953",NA,2022,"herg","2"
"954",NA,2022,"herg","2"
"955",NA,2022,"herg","3"
"956",NA,2022,"herg","3"
"957",NA,2022,"herg","3"
"958",NA,2022,"herg","3"
"959",NA,2022,"herg","2"
"960",NA,2022,"herg","3"
"961",NA,2022,"herg","3"
"962",NA,2022,"herg","3"
"963",NA,2022,"herg","2"
"964",NA,2022,"herg","3"
"965",NA,2022,"herg","3"
"966",NA,2022,"herg","1"
"967",NA,2022,"herg","2"
"968",NA,2022,"herg","3"
"969",NA,2022,"herg","2"
"970",NA,2022,"herg","3"
"971",NA,2022,"herg","3"
"972",NA,2022,"herg","2"
"973",NA,2022,"herg","3"
"974",NA,2022,"herg","3"
"975",NA,2022,"herg","3"
"976",NA,2022,"herg","3"
"977",NA,2022,"herg","3"
"978",NA,2022,"herg","3"
"979",NA,2022,"herg","3"
"980",NA,2022,"herg","2"
"981",NA,2022,"herg","3"
"982",NA,2022,"herg","3"
"983",NA,2022,"herg","3"
"984",NA,2022,"herg","3"
"985",NA,2022,"herg","2"
"986",NA,2022,"herg","3"
"987",NA,2022,"herg","3"
"988",NA,2022,"herg","3"
"989",NA,2022,"herg","3"
"990",NA,2022,"herg","2"
"991",NA,2022,"herg","3"
"992",NA,2022,"herg","3"
"993",NA,2022,"herg","3"
"994",NA,2022,"herg","3"
"995",NA,2022,"herg","3"
"996",NA,2022,"herg","3"
"997",NA,2022,"herg","3"
"998",NA,2022,"herg","1"
"999",NA,2022,"herg","1"
"1000",NA,2022,"herg","2"
"1001",NA,2022,"herg","2"
"1002",NA,2022,"herg","3"
"1003",NA,2022,"herg","2"
"1004",NA,2022,"herg","3"
"1005",NA,2022,"herg","2"
"1006",NA,2022,"herg","2"
"1007",NA,2022,"herg","3"
"1008",NA,2022,"herg","3"
"1009",NA,2022,"herg","3"
"1010",NA,2022,"herg","3"
"1011",NA,2022,"herg","3"
"1012",NA,2022,"herg","3"
"1013",NA,2022,"herg","1"
"1014",NA,2022,"herg","3"
"1015",NA,2022,"herg","3"
"1016",NA,2022,"herg","3"
"1017",NA,2022,"herg","3"
"1018",NA,2022,"herg","3"
"1019",NA,2022,"herg","3"
"1020",NA,2022,"herg","3"
"1021",NA,2022,"herg","3"
"1022",NA,2022,"herg","1"
"1023",NA,2022,"herg","1"
"1024",NA,2022,"herg","3"
"1025",NA,2022,"herg","3"
"1026",NA,2022,"herg","3"
"1027",NA,2022,"herg","3"
"1028",NA,2022,"herg","3"
"1029",NA,2022,"herg","3"
"1030",NA,2022,"herg","3"
"1031",NA,2022,"herg","3"
"1032",NA,2022,"herg","1"
"1033",NA,2022,"herg","2"
"1034",NA,2022,"herg","3"
"1035",NA,2022,"herg","2"
"1036",NA,2022,"herg","2"
"1037",NA,2022,"herg","2"
"1038",NA,2022,"herg","3"
"1039",NA,2022,"herg","3"
"1040",NA,2022,"herg","2"
"1041",NA,2022,"herg","3"
"1042",NA,2022,"herg","3"
"1043",NA,2022,"herg","3"
"1044",NA,2022,"herg","3"
"1045",NA,2022,"herg","3"
"1046",NA,2022,"herg","2"
"1047",NA,2022,"herg","3"
"1048",NA,2022,"herg","2"
"1049",NA,2022,"herg","3"
"1050",NA,2022,"herg","2"
"1051",NA,2022,"herg","3"
"1052",NA,2022,"herg","3"
"1053",NA,2022,"herg","3"
"1054",NA,2022,"herg","3"
"1055",NA,2022,"herg","1"
"1056",NA,2022,"herg","3"
"1057",NA,2022,"herg","3"
"1058",NA,2022,"herg","3"
"1059",NA,2022,"herg","3"
"1060",NA,2022,"herg","3"
"1061",NA,2022,"herg","3"
"1062",NA,2022,"herg","3"
"1063","596",2021,"herg","3"
"1064","584",2021,"herg","2"
"1065","526",2021,"herg","3"
"1066","599",2021,"herg","3"
"1067","446",2021,"herg","2"
"1068","197",2021,"herg","2"
"1069","27",2021,"herg","3"
"1070","845",2021,"herg","3"
"1071","265",2021,"herg","2"
"1072","501",2021,"herg","2"
"1073","54",2021,"herg","3"
"1074","187",2021,"herg","3"
"1075","582",2021,"herg","3"
"1076","259",2021,"herg","3"
"1077","838",2021,"herg","3"
"1078","442",2021,"herg","1"
"1079","186",2021,"herg","1"
"1080","322",2021,"herg","1"
"1081","571",2021,"herg","3"
"1082","78",2021,"herg","3"
"1083","542",2021,"herg","1"
"1084","842",2021,"herg","3"
"1085","586",2021,"herg","3"
"1086","316",2021,"herg","3"
"1087","255",2021,"herg","3"
"1088","843",2021,"herg","2"
"1089","149",2021,"herg","2"
"1090","26",2021,"herg","3"
"1091","520",2021,"herg","3"
"1092","443",2021,"herg","2"
"1093","319",2021,"herg","2"
"1094","147",2021,"herg","3"
"1095","266",2021,"herg","3"
"1096","846",2021,"herg","3"
"1097","506",2021,"herg","1"
"1098","223",2021,"herg","3"
"1099","74",2021,"herg","3"
"1100","515",2021,"herg","3"
"1101","854",2021,"herg","2"
"1102","51",2021,"herg","3"
"1103","198",2021,"herg","3"
"1104","457",2021,"herg","3"
"1105","510",2021,"herg","3"
"1106","61",2021,"herg","2"
"1107","148",2021,"herg","3"
"1108","503",2021,"herg","1"
"1109","260",2021,"herg","3"
"1110","848",2021,"herg","3"
"1111","67",2021,"herg","3"
"1112","325",2021,"herg","3"
"1113","144",2021,"herg","3"
"1114","505",2021,"herg","3"
"1115","390",2021,"herg","3"
"1116","498",2021,"herg","3"
"1117","509",2021,"herg","3"
"1118","125",2021,"herg","3"
"1119","481",2021,"herg","3"
"1120","525",2021,"herg","3"
"1121","386",2021,"herg","3"
"1122","64",2021,"herg","2"
"1123","169",2021,"herg","3"
"1124","499",2021,"herg","3"
"1125","865",2021,"herg","2"
"1126","407",2021,"herg","3"
"1127","256",2021,"herg","2"
"1128","524",2021,"herg","1"
"1129","150",2021,"herg","3"
"1130","264",2021,"herg","3"
"1131","93",2021,"herg","1"
"1132","863",2021,"herg","3"
"1133","245",2021,"herg","3"
"1134","378",2021,"herg","2"
"1135","327",2021,"herg","3"
"1136","287",2021,"herg","1"
"1137","307",2021,"herg","2"
"1138","173",2021,"herg","3"
"1139","283",2021,"herg","3"
"1140","406",2021,"herg","2"
"1141","508",2021,"herg","3"
"1142","206",2021,"herg","3"
"1143","332",2021,"herg","3"
"1144","89",2021,"herg","3"
"1145","242",2021,"herg","3"
"1146","523",2021,"herg","1"
"1147","66",2021,"herg","3"
"1148","204",2021,"herg","3"
"1149","867",2021,"herg","3"
"1150","63",2021,"herg","2"
"1151","518",2021,"herg","2"
"1152","216",2021,"herg","3"
"1153","511",2021,"herg","1"
"1154","42",2021,"herg","3"
"1155","331",2021,"herg","2"
"1156","469",2021,"herg","3"
"1157","205",2021,"herg","3"
"1158","43",2021,"herg","3"
"1159","864",2021,"herg","3"
"1160","284",2021,"herg","3"
"1161","513",2021,"herg","3"
"1162","839",2021,"herg","3"
"1163","580",2021,"herg","2"
"1164","338",2021,"herg","3"
"1165","142",2021,"herg","3"
"1166","377",2021,"herg","3"
"1167","519",2021,"herg","3"
"1168","401",2021,"herg","3"
"1169","334",2021,"herg","2"
"1170","106",2021,"herg","3"
"1171","267",2021,"herg","3"
"1172","507",2021,"herg","1"
"1173","375",2021,"herg","2"
"1174","521",2021,"herg","3"
"1175","373",2021,"herg","3"
"1176","58",2021,"herg","3"
"1177","394",2021,"herg","3"
"1178","380",2021,"herg","3"
"1179","486",2021,"herg","3"
"1180","512",2021,"herg","2"
"1181","195",2021,"herg","2"
"1182","329",2021,"herg","2"
"1183","456",2021,"herg","2"
"1184","398",2021,"herg","1"
"1185","311",2021,"herg","2"
"1186","179",2021,"herg","2"
"1187","270",2021,"herg","1"
"1188","483",2021,"herg","2"
"1189","309",2021,"herg","3"
"1190","175",2021,"herg","3"
"1191","59",2021,"herg","2"
"1192","504",2021,"herg","3"
"1193","445",2021,"herg","3"
"1194","431",2021,"gbbg","3"
"1195","68",2021,"herg","3"
"1196","221",2021,"herg","1"
"1197","393",2021,"herg","3"
"1198","165",2021,"herg","3"
"1199","220",2021,"herg","4"
"1200","517",2021,"herg","3"
"1201","485",2021,"herg","3"
"1202","383",2021,"herg","3"
"1203","488",2021,"herg","1"
"1204","516",2021,"herg","3"
"1205","449",2021,"herg","3"
"1206","84",2021,"herg","3"
"1207","153",2021,"herg","1"
"1208","308",2021,"herg","3"
"1209","522",2021,"herg","3"
"1210","422",2021,"herg","3"
"1211","145",2021,"herg","1"
"1212","83",2021,"herg","3"
"1213","382",2021,"herg","2"
"1214","301",2021,"herg","2"
"1215","502",2021,"herg","2"
"1216","96",2021,"herg","3"
"1217","104",2021,"herg","2"
"1218","441",2021,"herg","3"
"1219","262",2021,"herg","3"
"1220","439",2021,"herg","3"
"1221","440",2021,"herg","2"
"1222","310",2021,"herg","3"
"1223","263",2021,"herg","3"
"1224","868",2021,"herg","2"
"1225","224",2021,"herg","3"
"1226","448",2021,"herg","3"
"1227","484",2021,"herg","3"
"1228","389",2021,"herg","2"
"1229","278",2021,"herg","3"
"1230","600",2021,"herg","3"
"1231","464",2021,"herg","3"
"1232","447",2021,"herg","1"
"1233","384",2021,"herg","3"
"1234","110",2021,"herg","2"
"1235","271",2021,"herg","3"
"1236","529",2021,"herg","2"
"1237","463",2021,"herg","3"
"1238","265",2021,"herg","3"
"1239","330",2021,"herg","2"
"1240","527",2021,"herg","3"
"1241","207",2021,"gbbg","3"
"1242","423",2021,"herg","1"
"1243","280",2021,"herg","3"
"1244","105",2021,"herg","2"
"1245","7",2021,"herg","3"
"1246","315",2021,"herg","1"
"1247","853",2021,"herg","1"
"1248","326",2021,"herg","3"
"1249","261",2021,"herg","3"
"1250","598",2021,"herg","2"
"1251","861",2021,"herg","3"
"1252","94",2021,"herg","2"
"1253","415",2021,"herg","5"
"1254","288",2021,"herg","3"
"1255","103",2021,"herg","1"
"1256","850",2021,"herg","3"
"1257","536",2021,"herg","2"
"1258","29",2021,"herg","3"
"1259","282",2021,"herg","3"
"1260","847",2021,"herg","3"
"1261","281",2021,"herg","2"
"1262","28",2021,"herg","2"
"1263","272",2021,"herg","3"
"1264","849",2021,"herg","3"
"1265","258",2021,"herg","3"
"1266","57",2021,"herg","3"
"1267","139",2021,"herg","2"
"1268","413",2021,"herg","3"
"1269","851",2021,"herg","3"
"1270","214",2021,"gbbg","3"
"1271","79",2021,"herg","3"
"1272","872",2021,"herg","3"
"1273","219",2021,"herg","2"
"1274","97",2021,"coei","5"
"1275","102",2021,"herg","3"
"1276","320",2021,"herg","3"
"1277","552",2021,"herg","3"
"1278","276",2021,"herg","3"
"1279","531",2021,"herg","3"
"1280","269",2021,"herg","3"
"1281","871",2021,"herg","2"
"1282","531",2021,"herg","3"
"1283","277",2021,"herg","3"
"1284","590",2021,"herg","3"
"1285","138",2021,"herg","3"
"1286","50",2021,"herg","3"
"1287","841",2021,"herg","3"
"1288","275",2021,"herg","3"
"1289","568",2021,"herg","3"
"1290","140",2021,"herg","3"
"1291","855",2021,"herg","3"
"1292","268",2021,"herg","3"
"1293","69",2021,"herg","2"
"1294","551",2021,"herg","3"
"1295","41",2021,"herg","3"
"1296","257",2021,"herg","3"
"1297","146",2021,"herg","1"
"1298","561",2021,"herg","3"
"1299","474",2021,"herg","2"
"1300","203",2021,"herg","2"
"1301","462",2021,"herg","3"
"1302","397",2021,"herg","3"
"1303","479",2021,"herg","3"
"1304","555",2021,"herg","3"
"1305","549",2021,"herg","2"
"1306","53",2021,"herg","3"
"1307","595",2021,"herg","3"
"1308","567",2021,"herg","3"
"1309","160",2021,"herg","3"
"1310","426",2021,"herg","3"
"1311","452",2021,"herg","3"
"1312","370",2021,"herg","2"
"1313","399",2021,"herg","3"
"1314","554",2021,"herg","2"
"1315","37",2021,"herg","3"
"1316","182",2021,"herg","3"
"1317","473",2021,"herg","3"
"1318","553",2021,"herg","3"
"1319","391",2021,"herg","2"
"1320","141",2021,"herg","3"
"1321","366",2021,"herg","3"
"1322","402",2021,"herg","3"
"1323","417",2021,"herg","3"
"1324","860",2021,"herg","3"
"1325","465",2021,"herg","2"
"1326","253",2021,"herg","3"
"1327","539",2021,"herg","2"
"1328","410",2021,"coei","5"
"1329","402",2021,"herg","3"
"1330","279",2021,"herg","3"
"1331","428",2021,"herg","3"
"1332","11",2021,"herg","3"
"1333","251",2021,"herg","3"
"1334","494",2021,"herg","1"
"1335","62",2021,"herg","2"
"1336","109",2021,"coei","5"
"1337","65",2021,"herg","2"
"1338","466",2021,"herg","2"
"1339","87",2021,"herg","3"
"1340","314",2021,"herg","3"
"1341","468",2021,"herg","1"
"1342","52",2021,"herg","3"
"1343","459",2021,"herg","3"
"1344","477",2021,"herg","3"
"1345","487",2021,"herg","3"
"1346","550",2021,"herg","3"
"1347","592",2021,"herg","2"
"1348","313",2021,"herg","3"
"1349","300",2021,"herg","3"
"1350","562",2021,"herg","3"
"1351","293",2021,"herg","3"
"1352","547",2021,"herg","3"
"1353","24",2021,"herg","3"
"1354","225",2021,"herg","3"
"1355","379",2021,"herg","3"
"1356","852",2021,"herg","2"
"1357","72",2021,"herg","3"
"1358","285",2021,"herg","2"
"1359","454",2021,"herg","2"
"1360","416",2021,"herg","3"
"1361","178",2021,"herg","3"
"1362","348",2021,"herg","3"
"1363","455",2021,"herg","3"
"1364","352",2021,"herg","2"
"1365","490",2021,"herg","3"
"1366","432",2021,"herg","3"
"1367","570",2021,"herg","2"
"1368","296",2021,"herg","3"
"1369","344",2021,"herg","2"
"1370","274",2021,"herg","3"
"1371","194",2021,"herg","3"
"1372","412",2021,"herg","3"
"1373","317",2021,"herg","1"
"1374","201",2021,"herg","2"
"1375","190",2021,"herg","2"
"1376","467",2021,"herg","3"
"1377","292",2021,"herg","3"
"1378","564",2021,"herg","3"
"1379","273",2021,"herg","3"
"1380","424",2021,"herg","2"
"1381","858",2021,"herg","3"
"1382","346",2021,"herg","1"
"1383","240",2021,"herg","2"
"1384","157",2021,"herg","3"
"1385","475",2021,"herg","3"
"1386","220",2021,"herg","3"
"1387","819",2021,"herg","3"
"1388","237",2021,"herg","3"
"1389","419",2021,"herg","3"
"1390","136",2021,"herg","2"
"1391","345",2021,"herg","3"
"1392","492",2021,"herg","3"
"1393","803",2021,"herg","3"
"1394","593",2021,"herg","1"
"1395","117",2021,"herg","3"
"1396","476",2021,"herg","2"
"1397","121",2021,"herg","3"
"1398","91",2021,"herg","2"
"1399","154",2021,"herg","3"
"1400","844",2021,"herg","1"
"1401","151",2021,"herg","3"
"1402","575",2021,"herg","2"
"1403","802",2021,"herg","4"
"1404","290",2021,"herg","3"
"1405","129",2021,"herg","3"
"1406","227",2021,"herg","3"
"1407","163",2021,"herg","3"
"1408","231",2021,"herg","3"
"1409","403",2021,"herg","3"
"1410","450",2021,"herg","3"
"1411","482",2021,"herg","3"
"1412","286",2021,"herg","3"
"1413","589",2021,"herg","1"
"1414","409",2021,"herg","3"
"1415","430",2021,"herg","1"
"1416","183",2021,"herg","2"
"1417","347",2021,"gbbg","3"
"1418","167",2021,"herg","3"
"1419","180",2021,"herg","3"
"1420","491",2021,"herg","2"
"1421","295",2021,"herg","3"
"1422","122",2021,"herg","3"
"1423","107",2021,"herg","2"
"1424","137",2021,"herg","3"
"1425","73",2021,"herg","3"
"1426","840",2021,"herg","3"
"1427","31",2021,"herg","3"
"1428","111",2021,"herg","3"
"1429","563",2021,"herg","3"
"1430","859",2021,"herg","3"
"1431","229",2021,"herg","3"
"1432","350",2021,"herg","3"
"1433","537",2021,"herg","2"
"1434","112",2021,"herg","3"
"1435","870",2021,"herg","3"
"1436","113",2021,"herg","2"
"1437","152",2021,"herg","3"
"1438","174",2021,"herg","3"
"1439","168",2021,"herg","3"
"1440","177",2021,"herg","3"
"1441","181",2021,"herg","2"
"1442","171",2021,"herg","3"
"1443","866",2021,"herg","3"
"1444","579",2021,"herg","3"
"1445","857",2021,"herg","3"
"1446","856",2021,"herg","3"
"1447","88",2021,"herg","3"
"1448","196",2021,"herg","2"
"1449","862",2021,"herg","2"
"1450","123",2021,"herg","1"
"1451","594",2021,"herg","2"
"1452","114",2021,"herg","3"
"1453","115",2021,"herg","3"
"1454","239",2021,"herg","3"
"1455","130",2021,"herg","3"
"1456","76",2021,"herg","3"
"1457","156",2021,"herg","3"
"1458","133",2021,"herg","3"
"1459","47",2021,"herg","3"
"1460","101",2021,"herg","2"
"1461","12",2021,"herg","3"
"1462","116",2021,"herg","3"
"1463","108",2021,"herg","3"
"1464","189",2021,"herg","1"
"1465","591",2021,"herg","2"
"1466","16",2021,"herg","2"
"1467","124",2021,"herg","3"
"1468","40",2021,"herg","2"
"1469","98",2021,"herg","3"
"1470","143",2021,"herg","2"
"1471","576",2021,"herg","3"
"1472","155",2021,"herg","3"
"1473","39",2021,"herg","2"
"1474","56",2021,"herg","2"
"1475","19",2021,"herg","3"
"1476","18",2021,"herg","2"
"1477","21",2021,"herg","3"
"1478","254",2021,"herg","1"
"1479","451",2021,"herg","3"
"1480","176",2021,"herg","2"
"1481","823",2021,"herg","3"
"1482","421",2021,"herg","3"
"1483","546",2021,"herg","3"
"1484","471",2021,"herg","3"
"1485","371",2021,"herg","2"
"1486","232",2021,"herg","3"
"1487","801",2021,"herg","3"
"1488","120",2021,"herg","3"
"1489","821",2021,"herg","3"
"1490","351",2021,"herg","3"
"1491","209",2021,"herg","1"
"1492","834",2021,"herg","2"
"1493","358",2021,"herg","3"
"1494","306",2021,"herg","3"
"1495","342",2021,"herg","3"
"1496","312",2021,"herg","3"
"1497","404",2021,"herg","3"
"1498","135",2021,"herg","3"
"1499","429",2021,"herg","3"
"1500","543",2021,"coei","5"
"1501","33",2021,"herg","1"
"1502","566",2021,"gbbg","1"
"1503","579",2021,"herg","3"
"1504","574",2021,"herg","2"
"1505","560",2021,"herg","3"
"1506","573",2021,"herg","2"
"1507","558",2021,"herg","3"
"1508","585",2021,"herg","3"
"1509","581",2021,"herg","3"
"1510","541",2021,"herg","2"
"1511","588",2021,"herg","2"
"1512","556",2021,"herg","3"
"1513","540",2021,"herg","4"
"1514","557",2021,"herg","3"
"1515","542",2021,"herg","3"
"1516","587",2021,"herg","3"
"1517","539",2021,"herg","3"
"1518","548",2021,"herg","3"
"1519","569",2021,"herg","3"
"1520","583",2021,"herg","3"
"1521","545",2021,"herg","3"
"1522","722",2021,"herg","3"
"1523","719",2021,"herg","3"
"1524","343",2021,"herg","3"
"1525","538",2021,"herg","3"
"1526","712",2021,"herg","3"
"1527","22",2021,"herg","3"
"1528","745",2021,"herg","3"
"1529","578",2021,"herg","2"
"1530","60",2021,"herg","2"
"1531","4",2021,"herg","3"
"1532","185",2021,"herg","3"
"1533","238",2021,"herg","2"
"1534","813",2021,"herg","3"
"1535","530",2021,"herg","3"
"1536","715",2021,"herg","3"
"1537","808",2021,"herg","2"
"1538","168",2021,"herg","3"
"1539","304",2021,"herg","3"
"1540","577",2021,"herg","3"
"1541","318",2021,"herg","3"
"1542","771",2021,"herg","3"
"1543","778",2021,"herg","3"
"1544","77",2021,"herg","1"
"1545","324",2021,"herg","3"
"1546","374",2021,"herg","3"
"1547","724",2021,"herg","3"
"1548","805",2021,"herg","3"
"1549","9",2021,"herg","2"
"1550","161",2021,"herg","3"
"1551","249",2021,"herg","3"
"1552","357",2021,"herg","3"
"1553","773",2021,"herg","3"
"1554","759",2021,"herg","3"
"1555","36",2021,"coei","3"
"1556","362",2021,"herg","3"
"1557","535",2021,"herg","2"
"1558","752",2021,"herg","3"
"1559","210",2021,"herg","3"
"1560","58",2021,"herg","3"
"1561","25",2021,"herg","3"
"1562","302",2021,"herg","2"
"1563","359",2021,"herg","3"
"1564","71",2021,"herg","3"
"1565","811",2021,"herg","3"
"1566","437",2021,"herg","2"
"1567","321",2021,"herg","3"
"1568","749",2021,"herg","3"
"1569","81",2021,"herg","2"
"1570","328",2021,"herg","1"
"1571","822",2021,"herg","3"
"1572","718",2021,"herg","1"
"1573","32",2021,"herg","3"
"1574","381",2021,"herg","3"
"1575","15",2021,"coei","6"
"1576","80",2021,"coei","4"
"1577","20",2021,"herg","3"
"1578","8",2021,"herg","3"
"1579","751",2021,"herg","3"
"1580","14",2021,"herg","1"
"1581","49",2021,"herg","3"
"1582","744",2021,"herg","3"
"1583","217",2021,"herg","3"
"1584","723",2021,"herg","2"
"1585","364",2021,"herg","1"
"1586","830",2021,"herg","3"
"1587","13",2021,"herg","1"
"1588","480",2021,"herg","3"
"1589","793",2021,"herg","3"
"1590","193",2021,"herg","2"
"1591","782",2021,"herg","3"
"1592","722",2021,"herg","4"
"1593","814",2021,"herg","1"
"1594","414",2021,"herg","2"
"1595","90",2021,"herg","3"
"1596","85",2021,"herg","2"
"1597","798",2021,"herg","3"
"1598","349",2021,"herg","3"
"1599","5",2021,"herg","2"
"1600","425",2021,"herg","2"
"1601","10",2021,"herg","3"
"1602","62",2021,"gbbg","2"
"1603","717",2021,"herg","3"
"1604","70",2021,"herg","2"
"1605","786",2021,"herg","3"
"1606","215",2021,"gbbg","3"
"1607","6",2021,"herg","3"
"1608","835",2021,"herg","3"
"1609","211",2021,"herg","3"
"1610","335",2021,"herg","1"
"1611","55",2021,"herg","3"
"1612","533",2021,"herg","3"
"1613","353",2021,"herg","3"
"1614","131",2021,"herg","3"
"1615","746",2021,"herg","3"
"1616","323",2021,"herg","3"
"1617","534",2021,"herg","2"
"1618","815",2021,"herg","3"
"1619","392",2021,"herg","3"
"1620","572",2021,"herg","2"
"1621","367",2021,"herg","3"
"1622","372",2021,"herg","3"
"1623","17",2021,"herg","3"
"1624","354",2021,"herg","3"
"1625","202",2021,"herg","3"
"1626","532",2021,"herg","3"
"1627","716",2021,"herg","2"
"1628","232",2021,"herg","2"
"1629","368",2021,"herg","3"
"1630","35",2021,"herg","2"
"1631","235",2021,"herg","3"
"1632","250",2021,"herg","3"
"1633","159",2021,"herg","3"
"1634","781",2021,"herg","3"
"1635","528",2021,"herg","3"
"1636","713",2021,"herg","1"
